Zone_ID,Code_Zone,Latitude,Longitude,Type_Sol,Bassin_Versant,Type_Occupation_Sol,Altitude_m,Pluie_Annuelle_mm,Temperature_Moyenne_C,Pente_Terrain_pct,Distance_Cours_Eau_m,Surface_Bassin_km2,Impermeabilisation_pct,Humidite_Sol_pct,Distance_Drainage_m,Nb_Inondations_Historiques,Type_Climat,Alerte_Meteo,Niveau_Nappe_m,Observation_Terrain,Risque_Inondation
ZONE-1979,CZ660507,34.91021,-6.23216,Argileux,Nord,Industriel,6.2,5254,85.7,3.63,395.6,140.6,78.7,48.1,189,4,Mediterraneen,Non,365.4,,Risque
ZONE-1980,CZ500742,35.74239,-6.1599,Rocheux,Ouest,Mixte,7.4,7631,46.3,1.3,400.5,82.5,54.5,58.4,224,1,Mediterraneen,Non,,Zone humide,Pas_de_risque
ZONE-1981,CZ489684,34.02043,-4.78259,Alluvial,Est,Mixte,6.0,5594,43.8,1.15,44.6,184.8,98.5,57.6,213,5,Mediterraneen,Oui,,RAS,Risque
ZONE-1982,CZ866148,34.65497,-5.04607,Argileux,Ouest,Urbain,7.8,9500,99.4,4.41,417.3,92.3,63.0,56.2,191,4,Mediterraneen,Non,415.5,RAS,Risque
ZONE-1983,CZ281057,35.87439,-6.3054,Argileux,Est,Urbain,10.0,7351,73.2,4.9,368.6,165.9,97.3,59.2,182,3,Mediterraneen,Non,356.7,Sol sature,Risque
ZONE-1984,CZ731931,34.80173,-5.82624,Argileux,Est,Agricole,3.5,4447,75.0,2.68,417.1,157.1,95.3,55.0,203,4,Mediterraneen,Oui,404.8,RAS,Risque
ZONE-1985,CZ323554,35.67597,-6.47689,Argileux,Est,Agricole,7.9,4927,45.0,5.61,413.8,109.2,57.1,46.9,143,1,Humide,Non,,RAS,Risque
ZONE-1986,CZ994424,35.80702,-5.26513,Argileux,Ouest,Agricole,8.5,7343,75.9,6.67,410.4,172.9,82.9,54.1,261,2,Mediterraneen,Non,413.8,RAS,Risque
ZONE-1987,CZ497538,34.35833,-5.5143,Argileux,Est,Mixte,10.6,6372,62.0,4.77,444.1,79.9,45.4,58.3,186,1,Humide,Non,,RAS,Risque
ZONE-1988,CZ981330,34.00663,-6.12014,Alluvial,Ouest,Agricole,7.4,5989,39.5,1.46,45.0,146.3,81.9,48.0,164,1,Mediterraneen,Non,45.0,,Pas_de_risque
ZONE-1989,CZ362641,35.957,-6.1306,Alluvial,Nord,Agricole,9.4,5256,38.8,1.07,43.6,123.8,71.0,59.5,252,1,Humide,Non,41.6,,Risque
ZONE-1990,CZ977061,35.95263,-6.0455,Alluvial,Nord,Agricole,7.2,6480,44.3,1.31,55.1,133.8,75.0,66.5,164,3,Mediterraneen,Non,56.9,Sol sature,Risque
ZONE-1991,CZ170886,34.58981,-4.63236,Alluvial,Sud,Industriel,8.1,5335,41.9,1.46,44.2,163.6,89.8,,194,0,Mediterraneen,Non,46.5,Sol sature,Pas_de_risque
ZONE-1992,CZ207644,35.56046,-5.16,Argileux,Sud,Mixte,5.1,8523,62.2,2.84,410.5,107.7,66.5,41.7,138,4,Mediterraneen,Non,388.4,RAS,Pas_de_risque
ZONE-1993,CZ902325,34.52486,-5.33995,Sableux,Nord,Agricole,3.2,7502,69.7,2.24,229.2,133.3,80.2,64.0,143,1,Mediterraneen,Non,,Sol sature,Pas_de_risque
ZONE-1994,CZ655090,35.03687,-6.08706,Rocheux,Nord,Urbain,6.2,5886,50.8,1.3,404.4,120.5,72.8,53.0,146,3,Humide,Non,,RAS,Pas_de_risque
ZONE-1995,CZ272207,35.44859,-4.85921,Argileux,Nord,Mixte,5.6,6155,66.8,5.49,422.1,98.6,63.1,74.4,148,1,Mediterraneen,Non,415.8,Ruissellement important,Risque
ZONE-1996,CZ680509,35.3653,-6.15309,Rocheux,Nord,Agricole,5.9,5848,42.9,1.1,406.6,118.8,54.1,61.9,180,2,Humide,Non,397.8,Sol sature,Pas_de_risque
ZONE-1997,CZ440352,34.76429,-6.16094,Rocheux,Nord,Agricole,5.1,5243,38.1,1.29,418.7,137.3,71.7,51.1,89,2,Humide,Non,406.7,Zone humide,Pas_de_risque
ZONE-1998,CZ144053,34.7622,-5.19305,Rocheux,Sud,Foret,8.6,8180,44.0,2.01,406.4,123.4,58.3,43.3,245,2,Mediterraneen,Non,,Ruissellement important,Risque
ZONE-1999,CZ664048,35.36207,-5.1675,Rocheux,Ouest,Mixte,6.2,7026,48.3,0.39,397.2,120.5,60.9,51.9,164,4,Humide,Non,378.0,Drainage faible,Pas_de_risque
ZONE-2000,CZ900008,35.11082,-4.64177,Rocheux,Nord,Industriel,12.1,6130,,1.89,387.8,99.3,59.2,48.6,208,4,Humide,Oui,382.4,RAS,Risque
ZONE-2001,CZ996731,34.179,-6.31523,Rocheux,Est,Urbain,11.7,6620,56.7,1.68,392.7,160.4,82.7,53.6,177,2,Mediterraneen,Non,370.8,RAS,Pas_de_risque
ZONE-2002,CZ653143,35.59879,-6.37469,Argileux,Est,Urbain,2.5,2589,57.5,6.19,396.4,114.5,62.6,45.9,113,1,Humide,Oui,385.4,,Pas_de_risque
ZONE-2003,CZ761233,35.25925,-6.07298,Argileux,Nord,Mixte,10.6,5092,62.5,5.57,368.7,172.2,95.0,67.9,168,2,Mediterraneen,Oui,356.5,Ruissellement important,Risque
ZONE-2004,CZ529032,34.60858,-5.83986,Rocheux,Ouest,Urbain,3.6,8769,46.7,1.23,375.7,111.8,62.7,46.6,160,0,Mediterraneen,Non,365.3,RAS,Pas_de_risque
ZONE-2005,CZ117621,35.09537,-6.13362,Argileux,Est,Agricole,3.5,5958,77.3,5.46,401.8,148.3,89.9,62.5,81,3,Humide,Non,407.0,RAS,Risque
ZONE-2006,CZ783514,34.5948,-5.55223,Alluvial,Ouest,Mixte,7.1,8505,40.4,1.1,47.5,141.9,77.3,49.3,115,6,Mediterraneen,Non,47.9,Sol sature,Risque
ZONE-2007,CZ647590,35.00542,-5.55547,Argileux,Est,Urbain,6.7,4938,85.6,4.69,393.9,130.6,62.0,56.9,142,0,Humide,Non,397.8,,Risque
ZONE-2008,CZ340969,35.63068,-5.90626,Alluvial,Nord,Urbain,6.4,5059,39.1,2.1,48.9,107.4,75.4,50.3,156,5,Mediterraneen,Oui,48.1,RAS,Pas_de_risque
ZONE-2009,CZ967955,34.30371,-6.45929,Alluvial,Est,Agricole,11.5,6989,35.9,1.52,46.2,142.1,83.3,58.7,229,2,Mediterraneen,Non,,Drainage faible,Pas_de_risque
ZONE-2010,CZ496220,35.07504,-5.2751,Argileux,Nord,Agricole,9.0,5197,54.1,4.83,410.9,116.0,51.5,63.7,210,0,Humide,Non,410.3,Sol sature,Pas_de_risque
ZONE-2011,CZ529810,35.53687,-5.58656,Argileux,Ouest,Mixte,5.5,7045,75.6,5.41,412.1,164.6,87.6,53.0,134,1,Mediterraneen,Non,404.2,Sol sature,Risque
ZONE-2012,CZ687159,34.17927,-4.67744,Argileux,Est,Urbain,10.8,5119,63.1,4.96,412.8,147.4,79.1,49.2,158,3,Mediterraneen,Non,,,Risque
ZONE-2013,CZ901698,34.67415,-4.64822,Rocheux,Nord,Agricole,9.8,7928,45.8,2.54,371.3,174.2,91.3,66.4,225,1,Mediterraneen,Non,365.6,,Risque
ZONE-2014,CZ904582,35.49178,-6.47296,Alluvial,Sud,Industriel,3.7,8006,33.0,1.68,52.9,102.3,61.1,44.9,183,1,Mediterraneen,Non,50.7,,Pas_de_risque
ZONE-2015,CZ842753,34.89547,-5.08614,Alluvial,Sud,Mixte,8.4,9262,38.7,0.5,50.6,193.7,103.7,44.5,139,3,Mediterraneen,Non,47.7,,Pas_de_risque
ZONE-2016,CZ597457,35.30624,-4.53963,Rocheux,Ouest,Foret,9.2,5673,42.3,1.85,407.5,103.7,58.5,50.5,199,1,Humide,Non,403.2,RAS,Pas_de_risque
ZONE-2017,CZ778414,34.62611,-6.25086,Argileux,Nord,Urbain,8.5,8920,76.3,4.78,409.8,163.0,87.4,53.3,192,4,Mediterraneen,Non,,Drainage faible,Risque
ZONE-2018,CZ576228,34.95711,-6.13421,Argileux,Ouest,Agricole,6.2,7112,73.3,5.96,394.4,128.3,71.0,57.7,138,1,Mediterraneen,Non,,RAS,Pas_de_risque
ZONE-2019,CZ202895,35.98332,-6.05804,Argileux,Nord,Foret,8.1,6381,72.3,4.8,359.8,140.3,78.9,59.8,183,0,Humide,Non,347.1,RAS,Risque
ZONE-2020,CZ488790,34.77733,-5.23884,Sableux,Nord,Industriel,7.0,7686,67.9,3.59,226.9,167.8,89.9,64.1,127,3,Mediterraneen,Non,221.9,Drainage faible,Pas_de_risque
ZONE-2021,CZ571900,35.91879,-5.00586,Rocheux,Ouest,Industriel,6.1,6981,41.0,2.2,398.4,147.5,85.2,61.9,185,5,Mediterraneen,Non,377.5,,Pas_de_risque
ZONE-2022,CZ401697,35.15914,-5.07364,Rocheux,Ouest,Foret,4.8,8154,47.9,1.29,401.4,180.5,84.4,45.9,53,2,Mediterraneen,Non,385.2,RAS,Pas_de_risque
ZONE-2023,CZ159405,34.43588,-6.39617,Argileux,Sud,Mixte,8.5,7138,77.0,4.31,400.3,169.0,88.3,60.7,139,1,Mediterraneen,Non,384.6,Ruissellement important,Pas_de_risque
ZONE-2024,CZ308713,34.36399,-5.98688,Argileux,Sud,Industriel,6.7,6364,56.4,3.73,392.9,118.1,71.0,60.9,184,2,Mediterraneen,Oui,,RAS,Risque
ZONE-1005,CZ531839,34.82207,-6.4339,Argileux,Sud,Foret,5.0,4137,67.2,4.12,362.4,140.5,78.2,49.8,178,1,Humide,Non,347.5,,Risque
ZONE-1017,CZ604492,34.87267,-4.89578,Rocheux,Sud,Mixte,11.6,6056,40.5,0.91,376.2,145.7,72.9,36.6,232,4,Mediterraneen,Non,,RAS,Pas_de_risque
ZONE-1044,CZ535423,35.52206,-5.41747,Rocheux,Est,Urbain,7.0,5390,54.4,1.09,405.5,105.2,58.3,,172,2,Humide,Non,397.8,Zone humide,Pas_de_risque
ZONE-1088,CZ982470,35.68785,-5.93018,Alluvial,Nord,Agricole,10.0,6919,43.8,1.28,47.3,91.8,58.9,39.8,170,3,Mediterraneen,Non,,RAS,Risque
ZONE-1123,CZ123199,34.91838,-5.67781,Rocheux,Nord,Industriel,9.2,4465,50.0,2.12,378.8,89.2,53.6,50.4,166,4,Humide,Non,379.1,,Pas_de_risque
ZONE-1156,CZ602237,35.97684,-4.54544,Rocheux,Nord,Industriel,4.7,4221,35.7,1.25,414.6,134.3,69.2,61.7,108,3,Humide,Oui,,Ruissellement important,Pas_de_risque
ZONE-1204,CZ823503,35.0159,-4.99934,Argileux,Nord,Agricole,5.4,3938,86.6,3.4,404.0,147.3,75.7,53.8,145,1,,Non,392.7,RAS,Risque
ZONE-1279,CZ392759,34.24496,-5.43193,Rocheux,Ouest,Urbain,3.5,8092,49.4,1.34,424.3,125.4,70.6,61.4,140,2,Mediterraneen,Non,,Sol sature,Risque
